city,cityID,TGNID,latitude,longitude,birth,death,bir_sour
Cordova ,4540060167,7007513,37.883333,-4.766667,7.0,2.0,1.0
Cuenca ,4540060181,7007638,40.066667,-2.133333,3.0,3.0,0.0
Elvillar ,4540120033,4003615,43.516667,-5.35,0.0,1.0,0.0
Felanitx ,4540150003,7007680,39.466667,3.133333,1.0,0.0,1.0
Fuente de Cantos ,4540150019,1062032,38.25,-6.3,1.0,0.0,1.0
Galicia ,4540180000,7002786,42.75,-8,1.0,0.0,1.0
Gerona ,4540180017,7007697,41.982548,2.822449,3.0,1.0,1.0
Granada ,4540180026,7007703,37.183333,-3.6,5.0,9.0,0.0
Huelva ,4540210019,7007784,37.258333,-6.950833,0.0,1.0,0.0
Huesca ,4540210021,7007785,42.13868,-.409411,1.0,2.0,0.0
J¨¢tiva ,4540270007,7007823,38.983333,-.516667,1.0,0.0,1.0
Jerez de la Frontera ,4540270009,7007901,36.683333,-6.133333,1.0,1.0,0.0
La Cuesta ,4540330017,4005957,43.55,-5.733333,1.0,0.0,1.0
Le¨®n ,4540330075,7009120,42.6,-5.566667,1.0,1.0,0.0
L¨¦rida ,4540330079,7007789,41.616737,.622183,1.0,0.0,1.0
Llerena ,4540330090,7007926,38.233333,-6.016667,2.0,0.0,1.0
Logro_o ,4540330095,7007928,42.466667,-2.45,1.0,0.0,1.0
Lucena ,4540330112,1062186,37.4,-4.483333,1.0,0.0,1.0
Madrid ,4540360003,7010413,40.4,-3.683333,24.0,70.0,0.0
M¨¢laga ,4540360011,7007942,36.716667,-4.416667,0.0,2.0,0.0
Medina de R¨ªoseco ,4540360044,7008034,41.883333,-5.033333,1.0,3.0,0.0
Medina-Sidonia ,4540360045,1062225,36.45,-5.916667,1.0,0.0,1.0
Monforte de Lemos ,4540360074,1062247,42.516667,-7.5,0.0,1.0,0.0
Montoro ,4540360096,1062262,38.016667,-4.383333,1.0,0.0,1.0
Murcia ,4540360123,7008128,37.983333,-1.116667,1.0,0.0,1.0
Mascaraque ,4540360127,7029509,39.716667,-3.816667,1.0,0.0,1.0
Mallorca ,4540360131,7007959,39.5,3,1.0,0.0,1.0
Navalcarnero ,4540390007,1062290,40.3,-4,1.0,0.0,1.0
Onteniente ,4540420015,1062310,38.816667,-.616667,1.0,0.0,1.0
Orgaz ,4540420021,1062314,39.65,-3.9,0.0,1.0,0.0
Oviedo ,4540420032,7008910,43.366667,-5.833333,2.0,0.0,1.0
Palma de Mallorca ,4540450011,7008232,39.566667,2.65,1.0,1.0,0.0
Pamplona ,4540450012,7008233,42.816667,-1.633333,0.0,1.0,0.0
Paredes de Nava ,4540450017,7008359,42.15,-4.683333,1.0,0.0,1.0
Pastrana ,4540450019,7008360,40.416667,-2.916667,1.0,0.0,1.0
Plasencia ,4540450048,7008398,40.033333,-6.083333,0.0,1.0,0.0
Ronda ,4540510038,7010440,36.733333,-5.166667,1.0,0.0,1.0
Salamanca ,4540540011,7008561,40.966667,-5.65,3.0,3.0,0.0
San Lorenzo de El Escorial ,4540540046,7007653,40.583333,-4.116667,0.0,1.0,0.0
Sanl¨²car de Barrameda ,4540540049,7008617,36.783333,-6.35,1.0,0.0,1.0
Santiago de Compostela ,4540540101,7008643,42.883333,-8.55,1.0,1.0,0.0
Santo Domingo de la Calzada ,4540540107,7007575,42.440151,-2.953648,0.0,1.0,0.0
Segovia ,4540540122,7008661,40.95,-4.116667,0.0,1.0,0.0
Seville ,4540540133,7008676,37.377222,-5.986944,16.0,25.0,0.0
Sobrado ,4540540142,4010554,43.316667,-6.533333,1.0,0.0,1.0
Sevilla province ,4540540162,7002841,37.4167,-5.8333,1.0,0.0,1.0
Tarazona ,4540570009,7008713,41.9,-1.733333,1.0,0.0,1.0
Tarragona ,4540570013,7008715,41.116667,1.25,1.0,0.0,1.0
Toledo ,4540570030,7008719,39.866667,-4.016667,8.0,12.0,0.0
Trigueros ,4540570067,1062578,37.383333,-6.833333,0.0,1.0,0.0
Tudela ,4540570071,7008754,42.083333,-1.6,1.0,0.0,1.0
Utiel ,4540600009,1062588,39.566667,-1.2,1.0,0.0,1.0
Valencia ,4540630009,7008769,39.466667,-.366667,8.0,12.0,0.0
Valladolid ,4540630012,7008771,41.65,-4.716667,0.0,2.0,0.0
Valls ,4540630020,7008779,41.286117,1.249929,1.0,0.0,1.0
Viana ,4540630037,4011756,41.533333,-2.45,0.0,1.0,0.0
Villaviciosa de Od¨®n ,4540630094,4011847,40.366667,-3.9,0.0,1.0,0.0
Yecla ,4540720000,1062662,38.616667,-1.116667,1.0,0.0,1.0
Zamora ,4540750004,7008812,41.5,-5.75,2.0,0.0,1.0
Zaragoza ,4540750005,7008813,41.633333,-.883333,4.0,4.0,0.0
Switzerland ,4542000000,7011731,47,8,3.0,0.0,1.0
Appenzell ,4542000036,7007311,47.3333,9.4167,1.0,0.0,1.0
Basel ,4542030012,7007269,47.55,7.6,8.0,6.0,1.0
Bern ,4542030027,7007557,46.95,7.4333,6.0,11.0,0.0
Berom¨¹nster ,4542030028,7007319,47.2167,8.2,0.0,1.0,0.0
Biel ,4542030032,7007320,47.15,7.2667,1.0,0.0,1.0
Brugg ,4542030059,7007327,47.4833,8.2167,1.0,0.0,1.0
Buochs ,4542030069,1063971,46.9667,8.4333,1.0,1.0,0.0
Burgdorf ,4542030071,7007331,47.05,7.6333,1.0,0.0,1.0
Bissone ,4542030074,7030487,45.95,8.966,1.0,0.0,1.0
Chiasso ,4542060022,1063991,45.85,9.0333,1.0,1.0,0.0
Chur ,4542060025,7007276,46.8667,9.5333,1.0,0.0,1.0
Coldrerio ,4542060029,4002771,45.854382,8.98757,1.0,0.0,1.0
Eglisau ,4542120004,1064028,47.5833,8.5333,1.0,0.0,1.0
Einsiedeln ,4542120006,7007350,47.1167,8.75,1.0,1.0,0.0
Fribourg ,4542150019,7007278,46.8333,7.1667,1.0,1.0,0.0
Graub¨¹nden ,4542180002,7003748,46.75,9.5,1.0,0.0,1.0
Geneva ,4542180010,7007279,46.2167,6.15,12.0,6.0,1.0
Horgen ,4542210017,1064111,47.2667,8.6,0.0,1.0,0.0
Lachen ,4542330003,7007388,47.2,8.85,1.0,0.0,1.0
Langnau ,4542330009,1064167,46.95,7.7833,1.0,0.0,1.0
Locarno ,4542330055,7007288,46.1667,8.8,2.0,1.0,1.0
Lugano ,4542330061,7007289,46.0167,8.95,4.0,2.0,1.0
Luzern ,4542330066,7007280,47.05,8.2833,3.0,3.0,0.0
Melide ,4542360019,1064231,45.95,8.95,4.0,0.0,1.0
Mendrisio ,4542360022,7007290,45.8833,8.9833,0.0,1.0,0.0
Meride ,4542360024,4007124,45.9,8.95,0.0,1.0,0.0
Morcote ,4542360040,7007413,45.9167,8.9167,2.0,0.0,1.0
Muri ,4542360060,1138710,47.2667,8.35,1.0,0.0,1.0
Sankt Gallen ,4542540031,7007460,47.4167,9.3833,2.0,0.0,1.0
Schaffhausen ,4542540046,7007462,47.7,8.6333,13.0,8.0,1.0
Schwyz ,4542540061,7007465,47.0333,8.65,1.0,1.0,0.0
Solothurn ,4542540089,7007295,47.2167,7.5333,3.0,1.0,1.0
Thurgau ,4542570000,7003759,47.5833,9,1.0,0.0,1.0
Ticino ,4542570001,7004723,46.3333,8.75,2.0,0.0,1.0
Teufen ,4542570011,1064449,47.3833,9.3833,0.0,1.0,0.0
Winterthur ,4542660033,7007301,47.5,8.75,2.0,2.0,0.0
Zug ,4542750013,7007544,47.1667,8.5167,2.0,2.0,0.0
Zurich ,4542750015,7007302,47.3833,8.55,19.0,16.0,1.0
Slovenia ,4543000000,7006670,46.25,15.1667,1.0,0.0,1.0
Ljubljana ,4543330015,7012986,46.0667,14.5,0.0,1.0,0.0
Maribor ,4543360005,7012987,46.55,15.6667,0.0,1.0,0.0
Novo Mesto ,4543390004,7012982,45.8,15.1667,1.0,0.0,1.0
Slovakia ,4544000000,7011765,48.6667,19.5,1.0,0.0,1.0
Bratislava ,4544030006,7006465,48.1667,17.1667,1.0,1.0,0.0
Ko_ice ,4544300004,7011529,48.7333,21.25,1.0,0.0,1.0
Levo_a ,4544330001,7011691,49.0167,20.5833,1.0,0.0,1.0
Spi_sk¨¢ Sobota ,4544540015,4010679,49.0667,20.3333,1.0,0.0,1.0
Sweden ,4546000000,1000097,62,15,0.0,1.0,0.0
Arboga ,4546000060,7009766,59.4,15.8333,1.0,0.0,1.0
Bor_s ,4546030067,7009772,57.7333,12.9167,1.0,0.0,1.0
Gagnef ,4546180003,1063005,60.5833,15.0833,1.0,0.0,1.0
Gimo ,4546180019,7009815,60.1833,18.2,1.0,0.0,1.0
G_teborg ,4546180034,7009954,57.7167,11.9667,3.0,1.0,1.0
Lidk_ping ,4546330025,7009834,58.5,13.1667,1.0,0.0,1.0
Link_ping ,4546330041,7009951,58.4167,15.6167,1.0,0.0,1.0
Malm_ ,4546360005,7009839,55.5833,13,1.0,0.0,1.0
N_rke ,4546390003,7009844,58.670319,16.934759,1.0,0.0,1.0
Nyk_ping ,4546390031,1063438,58.75,17,1.0,0.0,1.0
_rebro ,4546420015,1062693,59.3,15.0833,0.0,1.0,0.0
Stockholm ,4546540002,7003777,59.5,18.3333,0.0,1.0,0.0
Sm_land ,4546540078,7009857,57.242439,14.945735,1.0,0.0,1.0
Stockholm ,4546540138,7009861,59.3333,18.0833,24.0,32.0,0.0
Uddevalla ,4546600002,1063777,58.350868,11.93351,1.0,0.0,1.0
Uppsala ,4546600016,7009867,59.9167,17.6333,0.0,1.0,0.0
Varberg ,4546630028,7009870,57.1,12.25,1.0,0.0,1.0
V_ster_s ,4546630037,7009872,59.6167,16.55,0.0,1.0,0.0
Glukhov ,4600180008,1054020,51.6833,33.8833,1.0,0.0,1.0
Kiev ,4600300093,7010171,50.4333,30.5167,1.0,1.0,0.0
Aberdeen ,4601000021,7009782,57.1667,-2.0667,2.0,0.0,1.0
Alloa ,4601000144,7009610,56.1167,-3.8167,2.0,0.0,1.0
Andover ,4601000200,7011400,51.2167,-1.4667,1.0,0.0,1.0
Anstruther ,4601000210,1050381,56.2333,-2.7,1.0,0.0,1.0
Aston ,4601000343,7025133,53.3333,-1.7167,0.0,1.0,0.0
Aberdeenshire ,4601000428,5000432,57.5,-2.5,2.0,0.0,1.0
Angus ,4601000431,7019140,56.6667,-2.9167,1.0,0.0,1.0
Aberdeen ,4601000437,7019141,57.1667,-2.0833,0.0,1.0,0.0
Batcombe ,4601030160,4001270,51.150761,-2.44567,1.0,0.0,1.0
Bath ,4601030162,7011197,51.3833,-2.3667,3.0,6.0,0.0
Beaconsfield ,4601030188,1028434,51.6167,-.65,0.0,1.0,0.0
Berkeley ,4601030274,7011148,51.7,-2.45,0.0,1.0,0.0
Birmingham ,4601030375,7010955,52.5,-1.8333,0.0,1.0,0.0
Blandford Forum ,4601030441,7011286,50.85,-2.15,1.0,0.0,1.0
Blandford Saint Mary ,4601030442,7025837,50.8333,-2.15,1.0,0.0,1.0
Boston ,4601030539,7010726,52.9833,-.0167,1.0,1.0,0.0
Bourne ,4601030554,7010737,52.7667,-.3833,1.0,0.0,1.0
Brecknock ,4601030682,5000550,51.949741,-3.39114,1.0,0.0,1.0
Bridlington ,4601030718,7010351,54.084,-.186,1.0,0.0,1.0
Brighton ,4601030727,7011483,50.8333,-.1667,0.0,1.0,0.0
Bristol ,4601030747,7011198,51.45,-2.5833,1.0,3.0,0.0
Brixham ,4601030751,1028639,50.3833,-3.5,0.0,1.0,0.0
Burgh by Sands ,4601030903,7026072,54.9212,-3.06032,0.0,1.0,0.0
Burslem ,4601030945,4002012,52.8333,-20,1.0,1.0,0.0
Bury Saint Edmunds ,4601030966,7010914,52.25,.7167,1.0,0.0,1.0
Bermondsey ,4601030990,1004092,51.485,-.067,0.0,1.0,0.0
Bromley ,4601030999,7026510,51.4167,.0333,0.0,1.0,0.0
Bloomsbury ,4601031005,7029225,51.520351,-0.12275,0.0,1.0,0.0
Caernarfon ,4601060010,7008824,53.1333,-4.2667,1.0,0.0,1.0
Cambridge ,4601060052,7010874,52.2,.1167,2.0,3.0,0.0
Canterbury ,4601060067,7012044,51.2833,1.0833,0.0,3.0,0.0
Carlisle ,4601060090,7010281,54.9,-2.9167,1.0,0.0,1.0
Castleton ,4601060142,1136682,54.45,-.9333,0.0,1.0,0.0
Chelmsford ,4601060250,7011848,51.7333,.4667,2.0,0.0,1.0
Chester ,4601060265,7012045,53.2,-2.9,1.0,1.0,0.0
Chichester ,4601060283,7011407,50.9167,-.7833,2.0,3.0,0.0
Chudleigh ,4601060347,1028852,50.6,-3.75,1.0,0.0,1.0
Colchester ,4601060483,7011866,51.9,.9,1.0,0.0,1.0
Cradley ,4601060654,5000833,52.1167,-2.3833,1.0,0.0,1.0
Cullompton ,4601060780,1029004,50.8667,-3.4,2.0,0.0,1.0
Cumberland ,4601060788,7011987,54.617109,-2.899845,1.0,1.0,0.0
Chiswick ,4601060818,1004281,51.4833,-.2667,1.0,2.0,0.0
Chelsea ,4601060820,4012680,51.4833,-.15,0.0,1.0,0.0
Cheshire ,4601060826,7008114,53,-2.6833,0.0,1.0,0.0
Cleveland ,4601060876,7008115,54.5833,-1.2167,1.0,0.0,1.0
Dalton-in-Furness ,4601090021,1029011,54.15,-3.1833,1.0,0.0,1.0
Dartmouth ,4601090033,7011320,50.35,-3.5833,0.0,1.0,0.0
Daventry ,4601090040,1029023,52.25,-1.1667,1.0,0.0,1.0
Derby ,4601090089,7010684,52.9167,-1.5,1.0,1.0,0.0
Dorney ,4601090168,7026498,51.5,-.65,0.0,1.0,0.0
Dover ,4601090177,7011554,51.1333,1.3167,0.0,1.0,0.0
Dumfries ,4601090239,7009393,55.0667,-3.6167,1.0,1.0,0.0
Dunkirk ,4601090262,1029090,51.2833,.9833,1.0,0.0,1.0
Durham ,4601090295,7010027,54.7833,-1.5667,2.0,0.0,1.0
Devon ,4601090314,7012077,50.7333,-3.8167,2.0,0.0,1.0
Deptford ,4601090317,7011800,51.4833,-.05,2.0,0.0,1.0
Dorset ,4601090320,7011961,50.7833,-2.3167,1.0,1.0,0.0
England ,4601120000,7002445,53,-2,5.0,19.0,0.0
East Anglia ,4601120021,7012973,52.21917,0.631665,1.0,0.0,1.0
Eastbourne ,4601120029,7011441,50.7667,.2833,1.0,0.0,1.0
Edinburgh ,4601120163,7009546,55.95,-3.2167,16.0,10.0,1.0
Egremont ,4601120187,1029158,54.4833,-3.55,1.0,1.0,0.0
Exeter ,4601120288,7011953,50.7167,-3.5167,2.0,1.0,1.0
Eye ,4601120296,1029201,52.3167,1.15,1.0,0.0,1.0
Essex ,4601120308,7008131,51.5833,.55,1.0,1.0,0.0
East Knoyle ,4601120315,7029286,51.074341,-2.17052,1.0,0.0,1.0
Farnham ,4601150036,7011742,51.2167,-.8167,1.0,1.0,0.0
Finchingfield ,4601150101,7026188,51.95,.45,1.0,0.0,1.0
Forfar ,4601150161,7009744,56.6333,-2.9,1.0,0.0,1.0
Fife ,4601150263,7008076,56.25,-3.0333,1.0,0.0,1.0
Glasgow ,4601180085,7017283,55.8833,-4.25,1.0,1.0,0.0
Gloucester ,4601180104,7011128,51.8833,-2.2333,2.0,0.0,1.0
Great Waltham ,4601180294,1029391,51.8,.4333,0.0,1.0,0.0
Great Britain ,4601180370,7008653,55.283096,-3.48906,2.0,0.0,1.0
Greater London ,4601180371,7008136,51.5,-.1667,0.0,1.0,0.0
Guilford ,4601180373,7029206,51.23708,-0.57051,1.0,0.0,1.0
Greenwich ,4601180375,7011789,51.4833,0,0.0,1.0,0.0
Halesowen ,4601210037,7010984,52.45,-2.05,2.0,0.0,1.0
Harwich ,4601210153,7011868,51.95,1.2833,0.0,1.0,0.0
Holbeach ,4601210416,1029581,52.8,.0167,1.0,0.0,1.0
Houghton ,4601210527,7010764,52.84145,-2.30546,1.0,0.0,1.0
Huntingdon ,4601210573,7010890,52.3333,-.2,1.0,0.0,1.0
Hampton Court ,4601210606,1100405,51.4,-.3167,0.0,1.0,0.0
Hampstead ,4601210611,7011827,51.55,-.1833,1.0,2.0,0.0
Herefordshire ,4601210612,7008143,52.15,-2.5,1.0,1.0,0.0
Husthwaite ,4601210622,7029264,50.167,-1.203,1.0,0.0,1.0
Hereford and Worcester ,4601210629,7029494,52.15,-2.5,1.0,0.0,1.0
Ipswich ,4601240077,7012004,52.0667,1.1667,1.0,0.0,1.0
Islip ,4601240095,1029678,51.8333,-1.2333,1.0,0.0,1.0
Isleworth ,4601240113,7012090,51.4667,-.3333,0.0,1.0,0.0
Jarrow ,4601270001,7010023,54.9833,-1.4833,0.0,1.0,0.0
Keith ,4601300013,1050775,57.5333,-2.9333,1.0,0.0,1.0
Kenmore ,4601300035,1050779,56.5833,-4,0.0,1.0,0.0
Kingston-Upon-Hull ,4601300168,7010370,53.75,-.3333,1.0,0.0,1.0
Kirkcaldy ,4601300216,7009919,56.1167,-3.1667,2.0,0.0,1.0
Knutsford ,4601300272,1029771,53.3,-2.3833,1.0,0.0,1.0
Kent ,4601300281,7008153,51.2167,.65,3.0,0.0,1.0
Kensington ,4601300283,4012698,51.5,-.1833,1.0,1.0,0.0
Kentish Town ,4601300285,7029205,51.555561,-0.13934,0.0,1.0,0.0
Knightsbridge ,4601300286,7029207,51.499401,-0.16783,0.0,1.0,0.0
Lambourne ,4601330021,4006084,51.6333,.1167,0.0,1.0,0.0
Leeds ,4601330121,7010442,53.8,-1.542,2.0,1.0,1.0
Leicester ,4601330131,7010948,52.6333,-1.1333,1.0,0.0,1.0
Leigh ,4601330132,7010532,53.5,-2.55,1.0,0.0,1.0
Leith ,4601330143,7009547,55.95,-3.1667,1.0,1.0,0.0
Lewes ,4601330175,7011444,50.8667,.0167,0.0,1.0,0.0
Lincoln ,4601330196,7010723,53.2333,-.5333,1.0,0.0,1.0
Littlebury ,4601330249,7026263,52.0333,.2,1.0,0.0,1.0
Liverpool ,4601330347,7010597,53.4167,-3,1.0,0.0,1.0
London ,4601330462,7011781,51.5,-.1667,111.0,256.0,0.0
Liverpool urban district ,4601330614,1003614,53.4167,-3,1.0,1.0,0.0
Lambeth ,4601330615,7018923,51.5,-.0833,1.0,2.0,0.0
Lincolnshire ,4601330616,7008157,53.1667,-.3333,1.0,0.0,1.0
Lancashire ,4601330617,7008154,53.7,-2.6667,1.0,1.0,0.0
Maidstone ,4601360023,7011704,51.2833,.5333,2.0,1.0,1.0
Malton ,4601360033,7010066,54.1333,-.8,1.0,0.0,1.0
Margate ,4601360075,7011535,51.3833,1.4167,0.0,2.0,0.0
Marlborough ,4601360093,1029982,51.4333,-1.7167,0.0,1.0,0.0
Meopham ,4601360207,7011587,51.3833,.3667,1.0,0.0,1.0
Middlesex ,4601360260,7012288,51.55615,-0.259685,1.0,0.0,1.0
Monkton ,4601360356,4007330,51.35,1.2833,1.0,0.0,1.0
Moray ,4601360473,5000451,57.5,-3.1667,1.0,0.0,1.0
Nailsea ,4601390002,7011204,51.4333,-2.7167,1.0,0.0,1.0
Nantwich ,4601390008,7010663,53.0667,-2.5333,1.0,0.0,1.0
Narford ,4601390012,4007698,52.84145,-2.30546,0.0,1.0,0.0
Newark-on-Trent ,4601390063,7010708,53.067,-.813,1.0,0.0,1.0
Newcastle upon Tyne ,4601390087,7012026,54.9833,-1.5833,1.0,1.0,0.0
Newington ,4601390104,1030165,51.0833,1.1333,0.0,1.0,0.0
Newmarket ,4601390116,7010941,52.25,.4167,1.0,0.0,1.0
Northampton ,4601390200,7010911,52.25,-.8833,0.0,1.0,0.0
North Mimms ,4601390246,4007980,51.737715,-0.206561,1.0,0.0,1.0
Northumbria ,4601390274,7012294,52.84145,-2.30546,1.0,0.0,1.0
Norwich ,4601390296,7012005,52.6333,1.3,2.0,3.0,0.0
Nottingham ,4601390298,7012006,52.9667,-1.1667,1.0,0.0,1.0
Nottinghamshire ,4601390312,7008167,53.0167,-1,1.0,1.0,0.0
North Yorkshire ,4601390315,7008166,54.2167,-1.4167,1.0,0.0,1.0
Northumberland ,4601390316,7008165,55.25,-2,2.0,1.0,1.0
Norfolk county ,4601390320,7008160,52.6667,1,1.0,0.0,1.0
Ormskirk ,4601420071,1030242,53.5833,-2.9,1.0,0.0,1.0
Oxford ,4601420127,7011931,51.7667,-1.25,5.0,8.0,0.0
Orkney ,4601420141,7009907,59,-3,1.0,0.0,1.0
Penicuik ,4601450077,7009548,55.8167,-3.2333,0.0,2.0,0.0
Peterborough ,4601450113,7010809,52.568,-.237,1.0,0.0,1.0
Peterhead ,4601450115,7009790,57.5,-1.7833,1.0,0.0,1.0
Plympton ,4601450176,1030334,50.3833,-4.05,1.0,0.0,1.0
Porlock ,4601450215,7011260,51.2333,-3.6,1.0,1.0,0.0
Potterne ,4601450263,5000947,51.3167,-2,1.0,1.0,0.0
Preston ,4601450292,7010427,53.7667,-2.7,1.0,1.0,0.0
Prestonpans ,4601450297,7009551,55.9333,-2.9667,0.0,1.0,0.0
Putney ,4601450337,7012091,51.4667,-.2333,0.0,1.0,0.0
Powick ,4601450345,7029280,52.160591,-2.24964,1.0,0.0,1.0
Raunds ,4601510052,7010907,52.3333,-.5333,1.0,0.0,1.0
Richmond ,4601510127,7012405,54.4,-1.7333,0.0,2.0,0.0
Scotland ,4601540000,7002444,57,-4,8.0,4.0,1.0
Saint David's ,4601540023,7008839,51.9,-5.2833,0.0,1.0,0.0
Salle ,4601540066,7028587,52.783,1.118,1.0,0.0,1.0
Settle ,4601540222,1030576,54.0667,-2.283,1.0,0.0,1.0
Shrewsbury ,4601540350,7014597,52.7167,-2.75,1.0,0.0,1.0
Sidbury ,4601540360,7025723,50.7167,-3.2167,1.0,0.0,1.0
Southampton ,4601540482,7011385,50.9,-1.4,2.0,2.0,0.0
Stalbridge ,4601540617,1030716,50.9667,-2.3833,0.0,1.0,0.0
Stamford ,4601540625,7010743,52.65,-.4833,1.0,0.0,1.0
Stockport ,4601540732,7010560,53.4,-2.15,0.0,1.0,0.0
Stratford-upon-Avon ,4601540826,7010956,52.2,-1.6833,1.0,0.0,1.0
Sudbury ,4601540876,7012014,52.0333,.7333,1.0,0.0,1.0
Sussex ,4601540893,7008133,50.944811,-0.044865,2.0,0.0,1.0
Sutton Coldfield ,4601540905,1030803,52.5667,-1.8,0.0,1.0,0.0
Soho ,4601540983,4012708,51.5167,-.1333,0.0,1.0,0.0
Surrey ,4601540987,7008175,51.2,-.05,1.0,2.0,0.0
Somerset ,4601540993,7012032,51.0833,-3,2.0,1.0,1.0
Suffolk ,4601540996,7008185,52.1667,1.0167,0.0,1.0,0.0
Southwark ,4601540999,7011786,51.5,-.1,1.0,1.0,0.0
Swansea ,4601541003,7018973,51.6333,-3.95,1.0,0.0,1.0
South Lanarkshire ,4601541009,7019090,55.6667,-3.75,1.0,0.0,1.0
Taunton ,4601570055,7011240,51.0167,-3.1,1.0,1.0,0.0
Thirsk ,4601570119,7010060,54.2333,-1.3333,1.0,0.0,1.0
Tothill ,4601570279,7028177,53.301,.118,0.0,1.0,0.0
Trowbridge ,4601570318,1030931,51.3333,-2.2167,1.0,0.0,1.0
Twiss Green ,4601570354,1030937,53.45,-2.5333,1.0,0.0,1.0
Twickenham ,4601570377,7012095,51.45,-.35,0.0,2.0,0.0
Tayside ,4601570389,7008089,56.5,-3.5,0.0,1.0,0.0
Warwick ,4601660095,7010957,52.2833,-1.5667,1.0,0.0,1.0
Wells ,4601660148,7011241,51.2167,-2.65,1.0,0.0,1.0
Wem ,4601660158,1031040,52.85,-2.7333,1.0,0.0,1.0
West Wycombe ,4601660304,7011903,51.65,-.8167,0.0,1.0,0.0
Whaddon ,4601660311,7025122,52,-.8167,0.0,1.0,0.0
Whitehaven ,4601660352,7010207,54.55,-3.5833,2.0,1.0,1.0
Wilmslow ,4601660440,1031142,53.3333,-2.25,1.0,1.0,0.0
Windsor ,4601660465,7011919,51.4833,-.6333,0.0,1.0,0.0
Wingham ,4601660471,1031160,51.2833,1.2167,1.0,0.0,1.0
Wivenhoe ,4601660524,1031180,51.8667,.9667,1.0,0.0,1.0
Wolverley ,4601660541,4012349,52.41074,-2.25495,1.0,0.0,1.0
Woodstock ,4601660570,7011937,51.8667,-1.35,1.0,0.0,1.0
Woolland ,4601660587,7026014,50.85,-2.3167,1.0,0.0,1.0
Worcester ,4601660603,7015155,52.1833,-2.2167,0.0,4.0,0.0
Wotton ,4601660627,1031228,51.2,-.3833,1.0,1.0,0.0
Wykeham ,4601660662,4012398,52.81855,-0.1086,1.0,0.0,1.0
Westminster ,4601660675,7018905,51.485,-.135,1.0,1.0,0.0
Wiltshire ,4601660678,7008180,51.2667,-1.85,1.0,0.0,1.0
Warwickshire ,4601660684,7008178,52.2,-1.6167,1.0,2.0,0.0
Yarmouth ,4601720008,1031247,50.7,-1.4833,0.0,1.0,0.0
Yeaveley ,4601720024,7025353,52.95,-1.7167,1.0,0.0,1.0
York ,4601720031,7011995,53.9667,-1.0833,3.0,6.0,0.0
Serbia and Montenegro ,4720000000,1000102,44,21,2.0,0.0,1.0
Serbia ,4720540000,7006669,44,21,2.0,0.0,1.0
Sremski Karlovci ,4720540012,7015483,45.1833,19.9333,0.0,1.0,0.0
Barbados ,5031000000,7004770,13.1667,-59.5333,0.0,1.0,0.0
Qu¨¦bec ,5060480003,7013095,46.8333,-71.25,1.0,2.0,0.0
Antigua Guatemala ,5182000004,7005496,14.5667,-90.7333,5.0,3.0,1.0
Esquipulas ,5182120010,1016657,14.6,-89.3667,0.0,1.0,0.0
Jamaica ,5270000000,7005556,18.25,-77.5,0.0,1.0,0.0
Mexico ,5361000000,7005560,23,-102,1.0,2.0,0.0
Mexico City ,5361060135,7007227,19.434167,-99.138611,4.0,10.0,0.0
Guadalajara ,5361180025,7007110,20.666667,-103.333333,1.0,0.0,1.0
Oaxaca state ,5361420000,7005591,17,-96.5,1.0,0.0,1.0
Puebla ,5361450095,7007118,19.05,-98.2,0.0,1.0,0.0
Le¨®n ,5391330009,1018742,12.4,-86.8667,0.0,1.0,0.0
Anne Arundel county ,5600005454,7014651,39,-76.6167,0.0,1.0,0.0
Boston ,5600037778,7013445,42.35,-71.05,4.0,7.0,0.0
Charleston ,5600064778,7013582,32.7667,-79.9167,0.0,2.0,0.0
Charlestown ,5600073397,7015010,42.3667,-71.05,1.0,0.0,1.0
Dartmouth ,5600090640,2049654,41.6167,-70.9833,1.0,0.0,1.0
Dorchester ,5600095305,7013575,42.2833,-71.0667,1.0,1.0,0.0
Eddystone ,5600121638,7017909,39.85,-75.3333,0.0,1.0,0.0
Hawaii ,5600210000,7007249,20,-157.8333,0.0,1.0,0.0
Hendon ,5600213587,2099525,35.4167,-85.2333,0.0,1.0,0.0
Leicester ,5600333240,2050001,42.2333,-71.9,1.0,0.0,1.0
Maryland ,5600360001,7007516,39,-76.8333,0.0,1.0,0.0
Mount Vernon ,5600370300,2111632,38.7,-77.0833,0.0,1.0,0.0
Munich ,5600370716,2077867,48.6667,-98.8333,0.0,1.0,0.0
New York state ,5600390005,7007568,43,-75,0.0,1.0,0.0
Newbury ,5600391209,7014219,42.7667,-70.8833,1.0,0.0,1.0
Newport ,5600392011,7014221,41.4833,-71.3,0.0,1.0,0.0
New York City ,5600392409,7007567,40.7,-74,2.0,1.0,1.0
Norwich ,5600394458,7014246,41.5167,-72.0667,0.0,1.0,0.0
Oyster Bay ,5600423814,7014326,40.85,-73.5167,1.0,0.0,1.0
Perth Amboy ,5600452959,7014402,40.5,-74.25,0.0,1.0,0.0
Philadelphia ,5600453283,7014406,39.95,-75.15,1.0,3.0,0.0
Plaistow ,5600455137,2063722,42.8333,-71.0833,0.0,1.0,0.0
Stettin ,5600551050,2693937,44.9667,-89.8,1.0,0.0,1.0
Tappan ,5600570482,7014565,41.0167,-73.9333,0.0,1.0,0.0
