city,cityID,TGNID,latitude,longitude,birth,death,bir_sour
Izmir ,3573540000,7002543,38.4167,27.1667,4.0,1.0,1.0
Tokat ,3573570039,1086936,40.3167,36.5667,1.0,0.0,1.0
Trabzon ,3573570050,7002631,41,39.7167,1.0,0.0,1.0
_sk¨¹dar ,3573600021,1085853,41.0167,29.05,1.0,0.0,1.0
Uzbekistan ,3601000000,7006661,41,64,1.0,0.0,1.0
Bukhara ,3601030010,7016820,39.5,64.5,0.0,1.0,0.0
Fergana province ,3601150000,7012251,40.5,71.25,1.0,0.0,1.0
Nukus ,3601390007,1057847,42.8333,59.4833,0.0,1.0,0.0
Tashkent ,3601570003,7010300,41.2667,69.2167,3.0,1.0,1.0
Viet Nam ,3630000000,1000145,16,106,0.0,1.0,0.0
H_i Ph¨°ng ,3630210012,7001067,20.8667,106.6833,1.0,0.0,1.0
H¨¤ N_i ,3630210014,7001070,21.0167,105.8667,1.0,1.0,0.0
Hu¨¦ ,3630210029,7004240,16.4667,107.5833,1.0,0.0,1.0
Thai Binh province ,3630570001,7001061,20.5,106.3333,0.0,1.0,0.0
Bessarabia ,4000030002,7012146,54.322554,4.30165,1.0,0.0,1.0
Brabant ,4000030003,7003463,54.322554,4.30165,1.0,0.0,1.0
Bukovina ,4000030005,7012075,54.322554,4.30165,1.0,0.0,1.0
Czechoslovakia ,4000060002,1000065,54.322554,4.30165,1.0,0.0,1.0
Flanders, historical ,4000150000,7024097,49.8333,5.3333,5.0,0.0,1.0
Friesland ,4000150006,7003617,54.322554,4.30165,1.0,0.0,1.0
Galicia ,4000180000,7002787,49,22,1.0,0.0,1.0
Illyria ,4000240000,7016683,54.322554,4.30165,1.0,0.0,1.0
Lorraine ,4000330004,7024272,49,6,1.0,0.0,1.0
Lower Rhine ,4000330007,7013246,54.322554,4.30165,1.0,0.0,1.0
Macedonia ,4000360000,7001349,44.485653,26.167467,0.0,1.0,0.0
Prussia ,4000450005,7016786,54.322554,4.30165,7.0,0.0,1.0
Silesia ,4000540003,7007552,50.864519,16.82592,4.0,1.0,1.0
Soviet Union ,4000540008,6006211,58.675789,96.552085,3.0,1.0,1.0
Teschen ,4000570000,6005897,47.687557,9.687342,1.0,1.0,0.0
Upper Silesia ,4000600001,5000092,50.955826,15.919023,1.0,0.0,1.0
Austria ,4002000000,1000062,47.3333,13.3333,8.0,4.0,1.0
Absam ,4002000001,1025375,47.3,11.5,0.0,1.0,0.0
Admont ,4002000007,7003114,47.5833,14.4667,0.0,1.0,0.0
Aigen ,4002000014,1025385,48.65,13.9833,0.0,1.0,0.0
Altenburg ,4002000019,7003172,48.65,15.6167,1.0,0.0,1.0
Altheim ,4002000021,1025392,48.25,13.2333,1.0,0.0,1.0
Annaberg ,4002000032,7003393,47.8833,15.4,1.0,0.0,1.0
Aschach ,4002000042,1025409,48.3833,14.0333,1.0,0.0,1.0
Baden ,4002030005,7003183,48.0167,16.2333,4.0,1.0,1.0
Bad Goisern ,4002030009,1025429,47.6333,13.6167,1.0,1.0,0.0
Bad Ischl ,4002030012,1025432,47.7167,13.6333,0.0,1.0,0.0
Bad Sankt Leonhard im Lavanttal ,4002030016,7003060,46.9667,14.8,0.0,1.0,0.0
Bad V_slau ,4002030019,1025438,47.9667,16.2333,1.0,0.0,1.0
Bezau ,4002030027,1025447,47.4,9.9167,0.0,1.0,0.0
Braunau am Inn ,4002030042,7003283,48.2667,13.05,1.0,0.0,1.0
Bregenz ,4002030043,7003116,47.5167,9.7667,3.0,4.0,0.0
Brunn am Gebirge ,4002030053,1025470,48.1167,16.2833,0.0,1.0,0.0
Birgitz ,4002030056,7029472,47.233,11.283,0.0,2.0,0.0
Brunn ,4002030057,7030577,46.75,15.316,0.0,2.0,0.0
Deutschkreuz ,4002090004,1025481,47.6167,16.6167,0.0,1.0,0.0
Dornbirn ,4002090013,7003117,47.4167,9.7667,1.0,0.0,1.0
D¨¹rnstein ,4002090018,1099747,48.4,15.55,0.0,1.0,0.0
Eisenstadt ,4002120019,7003056,47.8333,16.5333,1.0,0.0,1.0
Engelhartszell ,4002120024,1025512,48.5167,13.75,0.0,1.0,0.0
Enns ,4002120025,7003295,48.2167,14.4667,1.0,0.0,1.0
Feldkirch ,4002150006,7003119,47.25,9.6333,2.0,1.0,1.0
Friedberg ,4002150029,1025550,47.45,16.05,1.0,0.0,1.0
Gmunden ,4002180023,7003274,47.9333,13.8,1.0,2.0,0.0
G_llersdorf ,4002180025,4004165,48.49358,16.11948,1.0,0.0,1.0
G_tzens ,4002180032,4004172,47.236031,11.31134,2.0,0.0,1.0
Grafenegg ,4002180034,4004487,48.42989,15.74851,1.0,0.0,1.0
Graz ,4002180039,7003097,47.0833,15.3667,13.0,15.0,0.0
Haag am Hausruck ,4002210001,1025632,48.1833,13.6333,1.0,0.0,1.0
Hall in Tirol ,4002210012,1025641,47.2833,11.5167,3.0,4.0,0.0
Hallstatt ,4002210013,7003272,47.55,13.65,1.0,1.0,0.0
Heiligenkreuz ,4002210026,4004909,48.05608,16.12797,0.0,1.0,0.0
Helfenberg ,4002210029,1025651,48.55,14.15,1.0,0.0,1.0
Hinterbr¨¹hl ,4002210038,1025659,48.0833,16.25,0.0,2.0,0.0
Imst ,4002240002,7003250,47.2333,10.75,3.0,0.0,1.0
Innsbruck ,4002240006,7003249,47.2667,11.4,25.0,15.0,1.0
Judenburg ,4002270006,7003111,47.1667,14.6667,1.0,0.0,1.0
Kaltenleutgeben ,4002300003,1025705,48.1333,16.2167,0.0,3.0,0.0
Kitzb¨¹hel ,4002300029,7003244,47.45,12.3833,2.0,6.0,0.0
Klagenfurt ,4002300030,7003084,46.6333,14.3333,5.0,0.0,1.0
Klosterneuburg ,4002300034,7003187,48.3167,16.3333,3.0,4.0,0.0
Kramsach ,4002300049,1025740,47.45,11.8667,1.0,0.0,1.0
Kufstein ,4002300059,7016924,47.6,12.1833,1.0,0.0,1.0
Lienz ,4002330040,7005620,46.85,12.8333,1.0,0.0,1.0
Linz ,4002330044,7003199,48.3167,14.3,8.0,5.0,1.0
Mannersdorf ,4002360004,1025821,47.9667,16.6,0.0,1.0,0.0
Mauerkirchen ,4002360027,1025838,48.1833,13.1333,1.0,1.0,0.0
Mauthausen ,4002360031,7012595,48.25,14.5167,0.0,2.0,0.0
Miesenbach ,4002360041,1025851,47.3667,15.7667,1.0,0.0,1.0
Mistelbach ,4002360044,7003177,48.5833,16.5833,1.0,0.0,1.0
M_dling ,4002360050,1025803,48.0667,16.3667,0.0,3.0,0.0
Molln ,4002360053,1025859,47.8833,14.25,0.0,1.0,0.0
Mondsee ,4002360056,7003277,47.8667,13.35,1.0,1.0,0.0
Murau ,4002360070,7003112,47.1333,14.1667,1.0,0.0,1.0
Nieder_sterreich ,4002390000,7003025,48.3333,15.75,3.0,0.0,1.0
Nauders ,4002390004,1025872,46.9,10.5167,2.0,0.0,1.0
Neumarkt ,4002390015,1025885,47.0833,14.4333,1.0,0.0,1.0
Neustift ,4002390021,7012619,47.1167,11.3167,0.0,1.0,0.0
N_tsch ,4002390028,4007650,46.590401,13.62301,1.0,2.0,0.0
Ober_sterreich ,4002420000,7003026,48.25,14,2.0,2.0,0.0
Osttirol ,4002420027,1112109,46.9167,12.5,1.0,0.0,1.0
Perchtoldsdorf ,4002450011,1025938,48.1333,16.2833,0.0,1.0,0.0
Pfaffenhofen ,4002450020,4008613,47.299049,11.0818,0.0,1.0,0.0
Pfunds ,4002450022,1025947,46.9667,10.5667,1.0,1.0,0.0
Pinkafeld ,4002450030,1025953,47.3833,16.1333,1.0,0.0,1.0
P_chlarn ,4002450032,7003192,48.2167,15.2167,1.0,0.0,1.0
P_rtschach ,4002450038,1025927,46.65,14.1333,0.0,1.0,0.0
Pressbaum ,4002450047,1025964,48.1833,16.0833,0.0,1.0,0.0
Prutz ,4002450049,1025966,47.0833,10.6667,1.0,0.0,1.0
Raabs ,4002510002,1025974,48.8667,15.5167,0.0,1.0,0.0
Ragnitz ,4002510006,1025978,46.8333,15.5833,1.0,0.0,1.0
Retz ,4002510031,7003176,48.7667,15.9667,0.0,1.0,0.0
Reutte ,4002510032,7003253,47.5,10.7333,3.0,2.0,1.0
Ried im Innkreis ,4002510034,7003281,48.2167,13.4833,5.0,2.0,1.0
Rohrbach in Ober_sterreich ,4002510040,1026006,48.5667,13.9833,1.0,0.0,1.0
Saalfelden ,4002540004,1026013,47.4333,12.8667,0.0,1.0,0.0
Salzburg ,4002540006,7003256,47.8,13.05,15.0,13.0,1.0
Sankt Gallen ,4002540014,1026021,47.6833,14.6167,1.0,1.0,0.0
Sankt Gilgen ,4002540018,1026025,47.7667,13.3667,1.0,1.0,0.0
Sankt Martin ,4002540033,1026038,47.4667,13.3833,1.0,0.0,1.0
Sankt Michael ,4002540035,4010010,47.336788,15.02026,1.0,0.0,1.0
Sankt P_lten ,4002540044,7003190,48.2,15.6167,0.0,1.0,0.0
Sankt Veit an der Glan ,4002540049,1026051,46.7667,14.35,0.0,1.0,0.0
Scheibbs ,4002540060,1026063,48.0167,15.1833,0.0,1.0,0.0
Schwaz ,4002540080,7003247,47.35,11.7333,1.0,1.0,0.0
See ,4002540084,1026079,47.3,10.9667,1.0,0.0,1.0
Siegendorf im Burgenland ,4002540100,1026091,47.7833,16.55,1.0,0.0,1.0
Spitz ,4002540119,1026106,48.3667,15.4167,0.0,1.0,0.0
Stams ,4002540127,7003252,47.2667,10.9833,0.0,1.0,0.0
Steyr ,4002540136,7003303,48.0667,14.4167,1.0,1.0,0.0
Stronach ,4002540147,7029594,46.833,12.864,1.0,0.0,1.0
Tyrol ,4002570000,7003029,47.25,11.3333,1.0,1.0,0.0
Telfs ,4002570007,7003251,47.3167,11.0833,1.0,1.0,0.0
Th_rl ,4002570017,1026143,47.5333,15.2167,1.0,0.0,1.0
Tulbing ,4002570034,1026162,48.2667,16.15,0.0,1.0,0.0
Villach ,4002630006,7003232,46.6167,13.85,2.0,1.0,1.0
Vils ,4002630007,1026185,47.5667,10.6167,0.0,1.0,0.0
V_cklabruck ,4002630010,7003279,48.0167,13.6667,2.0,0.0,1.0
Voitsberg ,4002630012,1026188,47.0667,15.15,0.0,1.0,0.0
Vordernberg ,4002630019,7003109,47.5,14.9833,0.0,1.0,0.0
Vienna ,4002630021,7003321,48.2167,16.3667,265.0,343.0,0.0
Wien state ,4002660000,7003030,48.2,16.3667,3.0,1.0,1.0
Waidhofen ,4002660004,7003160,48.8333,15.3,1.0,0.0,1.0
Walchsee ,4002660008,1026203,47.6667,12.3167,0.0,1.0,0.0
Weidling ,4002660019,1026212,48.2833,16.3167,0.0,1.0,0.0
Wels ,4002660029,7012348,48.1667,14.0333,2.0,1.0,1.0
Weyer ,4002660037,7003306,47.8667,14.65,1.0,0.0,1.0
Wiener Neustadt ,4002660041,7003181,47.8167,16.25,1.0,0.0,1.0
Wies ,4002660042,1026234,46.7333,15.2833,1.0,0.0,1.0
Wolfsberg ,4002660055,7003063,46.8333,14.8333,1.0,0.0,1.0
Wolfurt ,4002660058,1026247,47.4667,9.75,1.0,0.0,1.0
Ebenfurth ,4002750017,7029518,47.866,16.366,1.0,0.0,1.0
Berat province ,4003030000,7006424,40.7,19.95,1.0,0.0,1.0
Durr_s ,4003090003,7010750,41.3,19.4667,1.0,0.0,1.0
Kolonj_ province ,4003300000,7006431,40.3333,20.6833,1.0,0.0,1.0
Kor__ province ,4003300001,7006432,40.6167,20.7667,1.0,0.0,1.0
Kor__ ,4003300007,1025347,40.6333,20.7333,1.0,2.0,0.0
P_rmet ,4003450004,1025354,40.25,20.35,1.0,0.0,1.0
Shkod_r ,4003540008,7010752,42.05,19.0167,4.0,4.0,0.0
Tirana ,4003570004,7006423,41.3333,19.8167,0.0,6.0,0.0
Belarus ,4030000000,7006657,53,28,0.0,1.0,0.0
Gomel ,4030180010,7010138,52.4167,31,1.0,0.0,1.0
Hrodna ,4030180024,7031595,53.681,23.813,2.0,0.0,1.0
Grodno province ,4030210001,7012158,53.6667,23.8333,1.0,0.0,1.0
Klimovichi ,4030300012,1055388,53.6,31.9667,1.0,0.0,1.0
Minsk province ,4030360001,1003391,53.9,27.5667,1.0,0.0,1.0
Minsk ,4030360016,7014820,53.85,27.5,5.0,0.0,1.0
Pinsk ,4030450008,7010255,52.1333,26.0167,2.0,0.0,1.0
Prudy ,4030450021,1058726,53.7833,26.5333,1.0,0.0,1.0
Polenovo ,4030450026,7031493,53.365,30.711,0.0,1.0,0.0
Smorgon ,4030540037,1059531,54.3333,26.3333,1.0,0.0,1.0
Vitebsk ,4030630017,7010317,55.1667,30.2333,3.0,0.0,1.0
Volkovysk ,4030630019,1061314,53.1667,24.4667,1.0,0.0,1.0
Belgium ,4031000000,1000063,50.8333,4,3.0,3.0,0.0
Aalst ,4031000001,7006843,50.936041,4.035499,1.0,1.0,0.0
Anderlecht ,4031000012,7007855,50.833333,4.3,1.0,0.0,1.0
Antwerp ,4031000019,7007856,51.213886,4.401514,334.0,242.0,1.0
Arendonk ,4031000021,1026290,51.316667,5.083333,1.0,1.0,0.0
Arlon ,4031000022,7007857,49.683333,5.816667,1.0,0.0,1.0
Aywaille ,4031000035,1026303,50.466667,5.666667,1.0,0.0,1.0
Antwerpen province ,4031000036,7003456,51.166667,4.833333,0.0,1.0,0.0
Bruxelles region ,4031030000,7018237,50.8333,4.3333,0.0,1.0,0.0
Baarle-Hertog ,4031030001,1026306,51.45,4.933333,1.0,0.0,1.0
Berchem ,4031030021,7008822,50.8167,4.4333,0.0,1.0,0.0
Berchem ,4031030022,1136644,51.196044,4.423119,1.0,0.0,1.0
Blankenberge ,4031030036,7007864,51.313057,3.132271,1.0,0.0,1.0
Boom ,4031030045,1026344,51.088656,4.366595,1.0,1.0,0.0
Borgerhout ,4031030046,1026345,51.220599,4.437265,2.0,2.0,0.0
Brabant ,4031030056,7003462,50.50099,4.47677,0.0,1.0,0.0
Brasschaat ,4031030061,1026354,51.291197,4.491816,0.0,2.0,0.0
Bruges ,4031030066,7007867,51.210933,3.225971,23.0,17.0,1.0
Brussels ,4031030068,7007868,50.833333,4.333333,120.0,149.0,0.0
Charleroi ,4031060003,7007869,50.416667,4.433333,3.0,0.0,1.0
Ch_telet ,4031060004,1026363,50.4,4.516667,1.0,0.0,1.0
Comblain-au-Pont ,4031060012,1026374,50.466667,5.583333,1.0,0.0,1.0
Cuesmes ,4031060022,1026382,50.433333,3.916667,1.0,0.0,1.0
Dendermonde ,4031090006,7007872,51.028691,4.101059,6.0,0.0,1.0
Deurle ,4031090012,4003261,51.004111,3.614747,0.0,3.0,0.0
Deurne ,4031090013,1026393,51.221343,4.465948,0.0,1.0,0.0
Diest ,4031090015,7007874,50.983333,5.05,1.0,0.0,1.0
Dilbeek ,4031090017,1026397,50.847988,4.259723,0.0,1.0,0.0
Dinant ,4031090019,7007875,50.264655,4.923573,1.0,1.0,0.0
Drongen ,4031090021,1026401,51.050669,3.65649,0.0,1.0,0.0
Duffel ,4031090023,7007876,51.095756,4.501418,1.0,0.0,1.0
Diegem ,4031090026,7030250,50.893776,4.435736,1.0,0.0,1.0
Ekeren ,4031120006,4003563,51.278801,4.418034,3.0,0.0,1.0
Enghien ,4031120011,7008834,50.7,4.05,0.0,2.0,0.0
Essen ,4031120018,1026416,51.466667,4.466667,0.0,1.0,0.0
Etterbeek ,4031120020,7008814,50.833333,4.383333,2.0,1.0,1.0
Evergem ,4031120023,1026420,51.105295,3.703997,1.0,0.0,1.0
Flanders ,4031150000,7018236,51.096245,4.22834,2.0,0.0,1.0
Forest ,4031150011,7007883,50.8,4.316667,1.0,1.0,0.0
Geel ,4031180004,7007884,51.166667,5,1.0,0.0,1.0
Ghent ,4031180010,7007887,51.05,3.716667,62.0,41.0,1.0
Genval ,4031180012,1026444,50.716667,4.483333,0.0,1.0,0.0
Geraardsbergen ,4031180013,7007888,50.773426,3.882233,1.0,0.0,1.0
Gilly ,4031180029,7030279,50.416667,4.483333,1.0,0.0,1.0
Halle ,4031210003,7012318,50.737331,4.234541,0.0,1.0,0.0
Hasselt ,4031210015,7006947,51.2,5.416667,0.0,1.0,0.0
Herentals ,4031210029,7007892,51.176551,4.832476,4.0,0.0,1.0
Huy ,4031210055,7007896,50.523582,5.241276,1.0,1.0,0.0
Province de Hainaut ,4031210056,7007877,50.5,3.833333,0.0,1.0,0.0
Ypres ,4031240001,7007899,50.851142,2.885688,5.0,4.0,1.0
Ixelles ,4031240003,1026511,50.833333,4.366667,9.0,19.0,0.0
Kalmthout ,4031300001,1026523,51.379161,4.474508,0.0,1.0,0.0
Courtrai ,4031300020,7007934,50.824053,3.267595,7.0,1.0,1.0
La Louvi¨¨re ,4031330004,1026545,50.466667,4.183333,2.0,0.0,1.0
Lanaken ,4031330005,1026547,50.883333,5.65,1.0,0.0,1.0
Lessines ,4031330019,1026557,50.711035,3.835791,1.0,0.0,1.0
Louvain ,4031330020,7007949,50.883333,4.7,7.0,4.0,1.0
Leuze ,4031330021,1136645,50.6,3.6,0.0,1.0,0.0
Li¨¨ge ,4031330028,7007945,50.638674,5.570228,33.0,22.0,1.0
Lier ,4031330029,7016996,51.131282,4.570415,5.0,2.0,1.0
Lokeren ,4031330037,1026571,51.103636,3.99339,1.0,1.0,0.0
Lummen ,4031330046,1026577,50.983333,5.2,1.0,0.0,1.0
Limburg ,4031330049,7003461,51,5.5,1.0,0.0,1.0
Maaseik ,4031360000,7007951,51.1,5.8,2.0,0.0,1.0
Macon ,4031360003,1026583,50.05,4.216667,1.0,0.0,1.0
Maldegem ,4031360006,1026585,51.207372,3.445114,1.0,0.0,1.0
Malm¨¦dy ,4031360007,7007954,50.416667,6.033333,1.0,1.0,0.0
Mechelen ,4031360016,7008736,51.028298,4.479327,40.0,13.0,1.0
Meulebeke ,4031360031,1026607,50.951356,3.288044,1.0,0.0,1.0
Middelburg ,4031360032,4007173,51.256077,3.415952,1.0,0.0,1.0
Molenbeek-Saint-Jean ,4031360038,7007958,50.85,4.316667,4.0,0.0,1.0
Mons ,4031360041,7007961,50.3,3.9667,5.0,7.0,0.0
Moorsel ,4031360045,1026616,50.947433,4.09825,1.0,0.0,1.0
Namur ,4031390003,7007960,50.469923,4.82577,10.0,2.0,1.0
Neufvilles ,4031390011,1026633,50.571071,4.00041,1.0,0.0,1.0
Nieuwpoort ,4031390015,7007965,51.130076,2.751345,1.0,2.0,0.0
Ninove ,4031390019,7007963,50.827763,4.02657,1.0,1.0,0.0
Nivelles ,4031390021,7007964,50.6,4.333333,1.0,1.0,0.0
Namur province ,4031390024,7003466,50.333333,4.833333,0.0,1.0,0.0
Ostend ,4031420006,7007967,51.223392,2.911854,5.0,2.0,1.0
Ottignies ,4031420018,7007971,50.666667,4.566667,0.0,1.0,0.0
Oudenaarde ,4031420019,7007972,50.851684,3.608914,3.0,0.0,1.0
Presles ,4031450023,1026685,50.383333,4.583333,1.0,0.0,1.0
Roeselare ,4031510016,7007978,50.946319,3.122785,2.0,0.0,1.0
Ronse ,4031510018,7007980,50.745741,3.600495,1.0,0.0,1.0
Saintes ,4031540003,1026714,50.704992,4.160062,0.0,1.0,0.0
Saint-Gilles ,4031540005,1026710,50.816667,4.333333,3.0,4.0,0.0
Saint-Hubert ,4031540007,7007984,50.016667,5.383333,3.0,0.0,1.0
Saint Niklaas ,4031540012,7007989,51.165092,4.143703,1.0,0.0,1.0
Saint Truiden ,4031540014,7008735,50.816788,5.18647,2.0,0.0,1.0
Schaerbeek ,4031540019,1026718,50.85,4.383333,0.0,15.0,0.0
Schilde ,4031540022,1026720,51.237188,4.56167,0.0,1.0,0.0
Sint-Amands ,4031540028,7024703,51.052302,4.206234,1.0,1.0,0.0
Soignies ,4031540037,1026742,50.579416,4.070123,2.0,0.0,1.0
Spa ,4031540041,7007991,50.5,5.866667,1.0,0.0,1.0
Sint-Joost-ten-Node ,4031540050,7030303,50.85,4.35,3.0,3.0,0.0
Temse ,4031570001,1026753,51.127938,4.213718,1.0,0.0,1.0
Thuin ,4031570009,7008013,50.333333,4.283333,1.0,0.0,1.0
Tilff ,4031570013,1026763,50.566667,5.583333,1.0,0.0,1.0
Tournai ,4031570018,7008002,50.60715,3.389321,10.0,2.0,1.0
Turnhout ,4031570022,7008018,51.316667,4.95,2.0,1.0,1.0
Uccle ,4031600000,7008815,50.8,4.316667,1.0,12.0,0.0
Verviers ,4031630002,7008733,50.583333,5.866667,1.0,0.0,1.0
Vilvoorde ,4031630007,7008817,50.918229,4.407308,3.0,1.0,1.0
Virelles ,4031630008,1026782,50.066667,4.333333,1.0,0.0,1.0
Vorst ,4031630014,1026786,51.066667,5.016667,0.0,1.0,0.0
Waasmunster ,4031660002,1026791,51.105725,4.085731,1.0,1.0,0.0
Wavre ,4031660015,1026800,50.716667,4.616667,1.0,0.0,1.0
Wetteren ,4031660030,7008023,51.005261,3.88341,1.0,0.0,1.0
Willebroek ,4031660034,1026814,51.060409,4.360193,1.0,0.0,1.0
Woluwe-Saint-Lambert ,4031660037,4012347,50.847804,4.428474,0.0,4.0,0.0
West-Vlaanderen ,4031660041,7003458,51,3,0.0,1.0,0.0
Sarajevo ,4032540001,7015438,43.85,18.3833,1.0,0.0,1.0
Asenovgrad ,4033000007,1026842,42,24.8833,3.0,0.0,1.0
Dolni D_bnik ,4033090006,1026864,43.4,24.4167,1.0,0.0,1.0
Karlovo ,4033300004,7009967,42.6333,24.8167,1.0,0.0,1.0
Karnobat ,4033300006,7017008,42.65,26.9833,1.0,0.0,1.0
Kazanl_k ,4033300008,1026894,42.6167,25.3833,2.0,0.0,1.0
Kyustendil ,4033300023,7018071,42.2667,22.6667,2.0,0.0,1.0
Plovdiv ,4033450010,7010666,42.1333,24.75,1.0,0.0,1.0
Samokov ,4033540002,1026952,42.3167,23.5667,2.0,1.0,1.0
Shumen ,4033540006,1026837,43.2833,26.9167,1.0,0.0,1.0
Sliven ,4033540009,1026956,42.6667,26.3167,1.0,0.0,1.0
Sofia ,4033540012,7009977,42.6667,23.3,2.0,12.0,0.0
Vidin ,4033630006,7010649,44,22.8333,1.0,0.0,1.0
Vratsa ,4033630007,1026986,43.2,23.55,2.0,0.0,1.0
Yambol ,4033720000,1026888,42.4667,26.5,1.0,0.0,1.0
Czech Republic ,4060000000,1001780,49.75,15,2.0,2.0,0.0
Bechyn¨§ ,4060030001,7011356,49.2833,14.4667,0.0,2.0,0.0
Bene_ov ,4060030007,7011357,49.8,14.6833,1.0,0.0,1.0
B¨ªlina ,4060030010,1027066,50.5333,13.8,2.0,0.0,1.0
Blatn¨¢ ,4060030012,7011360,49.4333,13.8833,1.0,0.0,1.0
Boskovice ,4060030025,1027100,49.5,16.65,2.0,1.0,1.0
B_eclav ,4060030031,1027072,48.7833,16.9,1.0,0.0,1.0
Brno ,4060030039,7011840,49.2167,16.6667,15.0,17.0,0.0
Byst_ice pod Host_nem ,4060030056,1027120,49.4,17.6833,1.0,1.0,0.0
Bohemia ,4060030057,7006470,49.3333,14.5,13.0,0.0,1.0
Bludov ,4060030058,7031764,49.95,16.948,1.0,1.0,0.0
Ceske Budejovice ,4060060017,7011338,48.9667,14.4833,3.0,2.0,1.0
Cheb ,4060060021,7010618,50.1333,12.4667,1.0,0.0,1.0
Chomutov ,4060060026,1027132,50.45,13.4333,2.0,0.0,1.0
Chrast ,4060060029,1027135,49.8,13.5,1.0,0.0,1.0
_astolovice ,4060060040,7031741,50.133,16.186,0.0,1.0,0.0
Domazlice ,4060090019,1027158,49.4333,12.9,2.0,0.0,1.0
Dv_r Kr¨¢lov¨¦ ,4060090027,1027169,50.45,15.8333,1.0,0.0,1.0
Fr_dek M¨ªstek ,4060150002,1027171,49.7,18.3333,0.0,1.0,0.0
Fulnek ,4060150004,4004143,49.712857,17.903702,1.0,1.0,0.0
Gottwaldov ,4060180001,7011465,49.2333,17.6667,2.0,2.0,0.0
Hav¨ª_ov ,4060210004,1027186,49.7667,18.3333,0.0,1.0,0.0
Havl¨ª_k_v Brod ,4060210005,1027187,49.6333,15.5667,1.0,0.0,1.0
Hlinsko ,4060210008,1027189,49.7667,15.9,2.0,0.0,1.0
Hodon¨ªn ,4060210012,1027197,48.8667,17.1667,1.0,0.0,1.0
Hole_ov ,4060210013,1027200,49.3333,17.5833,1.0,0.0,1.0
Ho_ice ,4060210017,1027194,50.3833,15.65,1.0,0.0,1.0
Hostinn¨¦ ,4060210028,7024716,50.55,15.7333,1.0,0.0,1.0
Hradec Kr¨¢lov¨¦ ,4060210034,7012051,50.2167,15.8333,1.0,0.0,1.0
Hranice ,4060210039,7011489,49.5667,17.75,1.0,0.0,1.0
Ivan_ice ,4060240000,1027229,49.1,16.3833,1.0,0.0,1.0
Jihomoravsk_ ,4060270001,1003523,49.1667,16.6667,1.0,0.0,1.0
Jarom¨§_ ,4060270007,1027236,50.3667,15.9167,3.0,0.0,1.0
Ji_¨ªn ,4060270018,1027248,50.4667,15.4667,1.0,0.0,1.0
Jihlava ,4060270019,7011504,49.4,15.5667,1.0,0.0,1.0
Jind_ich_v Hradec ,4060270023,7011482,49.15,15.0167,1.0,0.0,1.0
Karlovy Vary ,4060300007,7011521,50.2167,12.8667,1.0,2.0,0.0
Karvin¨¢ ,4060300009,1027266,49.8333,18.5,1.0,0.0,1.0
Kladno ,4060300014,1027273,50.1667,14.1167,1.0,0.0,1.0
Kladruby ,4060300015,7011527,49.7167,12.9833,1.0,0.0,1.0
Kol¨ªn ,4060300024,7011624,50.0333,15.1833,5.0,1.0,1.0
Kosmonosy ,4060300031,1027290,50.4333,14.9333,1.0,0.0,1.0
Kralovice ,4060300038,1027296,49.9833,13.5,1.0,0.0,1.0
Kr¨¢l_v Dv_r ,4060300041,1027292,49.9333,14.05,1.0,0.0,1.0
Krom¨§_¨ª_ ,4060300050,7011637,49.3167,17.45,3.0,2.0,1.0
Kutn¨¢ Hora ,4060300058,7011655,49.95,15.25,2.0,1.0,1.0
Kyjov ,4060300061,1027313,49,17.1667,2.0,0.0,1.0
Lednice ,4060330005,7011687,48.8,16.8,1.0,0.0,1.0
Liberec ,4060330011,7011694,50.8,15.0833,2.0,0.0,1.0
Lipn¨ªk ,4060330018,1027337,49.5167,17.5,1.0,0.0,1.0
Litom¨§_ice ,4060330023,7011695,50.55,14.1667,1.0,0.0,1.0
Litovel ,4060330025,1027343,49.7,17.0833,2.0,0.0,1.0
Louny ,4060330034,7011697,50.3667,13.7833,1.0,1.0,0.0
Lovosice ,4060330035,7011702,50.5167,14.0333,1.0,0.0,1.0
Mari¨¢nsk¨¦ Rad_ice ,4060360003,4006913,50.5833,13.6667,1.0,0.0,1.0
M¨§ln¨ªk ,4060360007,7011703,50.3833,14.2333,2.0,0.0,1.0
Milevsko ,4060360015,1027380,49.45,14.3667,0.0,1.0,0.0
Mlad¨¢ Boleslav ,4060360021,7011710,50.4333,14.9167,1.0,0.0,1.0
Mnichovo Hradi_t¨§ ,4060360026,4007277,50.5333,15,1.0,0.0,1.0
Moravia ,4060360032,7006467,49.803795,15.475265,11.0,1.0,1.0
Most ,4060360036,7011712,50.5167,13.65,3.0,0.0,1.0
Mut¨§jovice ,4060360041,1027400,50.2,13.7,1.0,0.0,1.0
N¨¢chod ,4060390000,1027402,50.4333,16.1667,1.0,0.0,1.0
Nepomuk ,4060390007,7011714,49.4833,13.5833,1.0,0.0,1.0
Nova Paka ,4060390013,1027418,50.5,15.5,1.0,0.0,1.0
Nov¨¦ Hrady ,4060390015,1027422,48.8,14.7833,1.0,0.0,1.0
Nov¨¦ M¨§sto ,4060390016,1027423,50.35,16.15,0.0,1.0,0.0
Nov¨¦ M¨§sto na Morav¨§ ,4060390017,1027424,49.5667,16.0833,1.0,0.0,1.0
Nov¨¦ Stra_ec¨ª ,4060390019,1027427,50.15,13.9167,0.0,1.0,0.0
